web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
06.06.2002,RV,"Fleischuntersuchungsgesetz, Tierseuchengesetz, Änderung",1046 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01046/index.shtml,XXI,XXI_1046dB
06.06.2002,RV,"Arbeitsvertragsrechts-Anpassungsgesetz, Urlaubsgesetz u.a., Änderung - Familienhospizkarenz",1045 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01045/index.shtml,XXI,XXI_1045dB
06.06.2002,RV,"Tierärztegesetz, ATP-Durchführungsgesetz u.a., Änderung",1036 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01036/index.shtml,XXI,XXI_1036dB
06.06.2002,RV,"Gentechnikgesetz, Änderung",967 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00967/index.shtml,XXI,XXI_967dB
06.06.2002,RV,"Öffentliche Schutzimpfungen gegen übertragbare Kinderlähmung, Aufhebung",950 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00950/index.shtml,XXI,XXI_950dB
06.06.2002,RV,"Bundeshaushaltsgesetz, Änderung",781 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00781/index.shtml,XXI,XXI_781dB
06.06.2002,A,Abgaben-Rechtsmittel-Reformgesetz,666/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00666/index.shtml,XXI,XXI_666A
05.06.2002,A,Privatbesitz von Feuerwaffen verboten wird (Änderung des Waffengesetzes),694/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00694/index.shtml,XXI,XXI_694A
29.05.2002,A,"Konsumentenschutzgesetz, Änderung",240/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00240/index.shtml,XXI,XXI_240A
29.05.2002,A,"Bauträgervertragsgesetz, Änderung",239/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00239/index.shtml,XXI,XXI_239A
29.05.2002,A,"Kapitalmarktgesetz, Änderung",238/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00238/index.shtml,XXI,XXI_238A
29.05.2002,A,"Gewerbeordnung, Änderung",236/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00236/index.shtml,XXI,XXI_236A
29.05.2002,A,Bundes-Heimvertragsgesetz,139/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00139/index.shtml,XXI,XXI_139A
23.05.2002,A,"Einkommensteuergesetz, Neugründungs-Förderungsgesetz, Änderung",696/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00696/index.shtml,XXI,XXI_696A
23.05.2002,A,"Fahrschulgesetz; Führerscheingesetz, Kraftfahrgesetz, Änderung",692/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00692/index.shtml,XXI,XXI_692A
23.05.2002,A,"Familienlastenausgleichsgesetz, Änderung",682/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00682/index.shtml,XXI,XXI_682A
22.05.2002,RV,Abgaben-Rechtsmittel-Reformgesetz,1002 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01002/index.shtml,XXI,XXI_1002dB
22.05.2002,VOLKBG,Bildungsoffensive- und Studiengebühren-Volksbegehren,966 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00966/index.shtml,XXI,XXI_966dB
22.05.2002,A,Bundesverfassungsgesetz über die Sicherung der Pensionen,687/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00687/index.shtml,XXI,XXI_687A
22.05.2002,A,"Familienlastenausgleichsgesetz, Änderung (zurückgezogen)",668/A und Zu 668/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00668/index.shtml,XXI,XXI_668AundZu668A
